bwb_002.wav,start,0,735.1333125
bwb_002.wav,start,1,1853.5543125
bwb_002.wav,end,0,867.1186875
bwb_002.wav,end,1,2005.9749375
bwb_003.wav,start,0,693.8860625
bwb_003.wav,start,1,1617.9820625
bwb_003.wav,end,0,825.8713125
bwb_003.wav,end,1,1770.4028125
bwb_004.wav,start,0,684.5080625
bwb_004.wav,start,1,2069.5086875
bwb_004.wav,end,0,816.4933125
bwb_004.wav,end,1,2221.9293125
bwb_005.wav,start,0,929.8645625
bwb_005.wav,start,1,2044.9390625
bwb_005.wav,end,0,1082.2851875
bwb_005.wav,end,1,2176.9244375
bwb_006.wav,start,0,665.0613125
bwb_006.wav,start,1,2245.0370625
bwb_006.wav,end,0,817.4819375
bwb_006.wav,end,1,2377.0223125
bwb_007.wav,start,0,633.0874375
bwb_007.wav,start,1,1902.4933125
bwb_007.wav,end,0,785.5080625
bwb_007.wav,end,1,2034.4786875
bwb_008.wav,start,0,627.1836875
bwb_008.wav,start,1,2748.6778125
bwb_008.wav,end,0,779.6044375
bwb_008.wav,end,1,2880.6631875
bwb_009.wav,start,0,792.6810625
bwb_009.wav,start,1,2635.1119375
bwb_009.wav,end,0,924.6664375
bwb_009.wav,end,1,2787.5325625
bwb_010.wav,start,0,608.4016875
bwb_010.wav,start,1,2548.7104375
bwb_010.wav,end,0,760.8223125
bwb_010.wav,end,1,2680.6958125
bwb_011.wav,start,0,572.4688125
bwb_011.wav,start,1,2027.4776875
bwb_011.wav,end,0,704.4541875
bwb_011.wav,end,1,2179.8983125
bwb_012.wav,start,0,585.9219375
bwb_012.wav,start,1,1985.4465625
bwb_012.wav,end,0,717.9071875
bwb_012.wav,end,1,2137.8671875
bwb_013.wav,start,0,638.9765625
bwb_013.wav,start,1,2192.9371875
bwb_013.wav,end,0,770.9619375
bwb_013.wav,end,1,2345.3578125
bwb_014.wav,start,0,1331.2620625
bwb_014.wav,start,1,2130.0199375
bwb_014.wav,end,0,1483.6828125
bwb_014.wav,end,1,2262.0051875
bwb_015.wav,start,0,1704.3168125
bwb_015.wav,start,1,2702.3888125
bwb_015.wav,end,0,1856.7374375
bwb_015.wav,end,1,2834.3741875
bwb_016.wav,start,0,1260.0900625
bwb_016.wav,start,1,2329.3748125
bwb_016.wav,end,0,1392.0754375
bwb_016.wav,end,1,2481.7954375
bwb_017.wav,start,0,1082.4980625
bwb_017.wav,start,1,2767.5904375
bwb_017.wav,end,0,1234.9186875
bwb_017.wav,end,1,2899.5758125
bwb_018.wav,start,0,1251.3390625
bwb_018.wav,start,1,2825.3878125
bwb_018.wav,end,0,1383.3244375
bwb_018.wav,end,1,2977.8084375
bwb_019.wav,start,0,1288.0816875
bwb_019.wav,start,1,3245.9970625
bwb_019.wav,end,0,1440.5023125
bwb_019.wav,end,1,3377.9823125
bwb_020.wav,start,0,615.9104375
bwb_020.wav,start,1,1851.2294375
bwb_020.wav,end,0,747.8958125
bwb_020.wav,end,1,2003.6500625
bwb_021.wav,start,0,567.9641875
bwb_021.wav,start,1,1719.5578125
bwb_021.wav,end,0,720.3848125
bwb_021.wav,end,1,1851.5431875
bwb_022.wav,start,0,799.4468125
bwb_022.wav,start,1,2056.1078125
bwb_022.wav,end,0,931.4321875
bwb_022.wav,end,1,2208.5284375
bwb_023.wav,start,0,845.6574375
bwb_023.wav,start,1,2317.8809375
bwb_023.wav,end,0,977.6428125
bwb_023.wav,end,1,2470.3015625
bwb_025.wav,start,0,565.1284375
bwb_025.wav,start,1,1379.3535625
bwb_025.wav,end,0,697.1138125
bwb_025.wav,end,1,1531.7741875
bwb_027.wav,start,0,680.3806875
bwb_027.wav,start,1,2056.6564375
bwb_027.wav,end,0,812.3660625
bwb_027.wav,end,1,2209.0770625
bwb_028.wav,start,0,533.2735625
bwb_028.wav,start,1,1440.5961875
bwb_028.wav,end,0,685.6941875
bwb_028.wav,end,1,1572.5815625
bwb_029.wav,start,0,796.1815625
bwb_029.wav,start,1,2357.7698125
bwb_029.wav,end,0,928.1668125
bwb_029.wav,end,1,2510.1905625
bwb_030.wav,start,0,735.3306875
bwb_030.wav,start,1,1326.5194375
bwb_030.wav,end,0,887.7513125
bwb_030.wav,end,1,1458.5048125
bwb_031.wav,start,0,512.3088125
bwb_031.wav,start,1,1378.3870625
bwb_031.wav,end,0,644.2941875
bwb_031.wav,end,1,1530.8076875
bwb_032.wav,start,0,523.7243125
bwb_032.wav,start,1,1367.8074375
bwb_032.wav,end,0,655.7096875
bwb_032.wav,end,1,1520.2280625
bwb_033.wav,start,0,597.3374375
bwb_033.wav,start,1,1381.1036875
bwb_033.wav,end,0,729.3228125
bwb_033.wav,end,1,1533.5244375
bwb_034.wav,start,0,1411.9804375
bwb_034.wav,start,1,2800.9488125
bwb_034.wav,end,0,1564.4010625
bwb_034.wav,end,1,2932.9341875
bwb_035.wav,start,0,1514.6939375
bwb_035.wav,start,1,3308.0116875
bwb_035.wav,end,0,1667.1145625
bwb_035.wav,end,1,3439.9970625
bwb_036.wav,start,0,1499.8941875
bwb_036.wav,start,1,3164.5094375
bwb_036.wav,end,0,1631.8794375
bwb_036.wav,end,1,3316.9300625
bwb_037.wav,start,0,1355.5559375
bwb_037.wav,start,1,2903.5839375
bwb_037.wav,end,0,1507.9766875
bwb_037.wav,end,1,3035.5693125
bwb_038.wav,start,0,1189.4026875
bwb_038.wav,start,1,3055.9184375
bwb_038.wav,end,0,1321.3880625
bwb_038.wav,end,1,3208.3390625
bwb_039.wav,start,0,1438.1145625
bwb_039.wav,start,1,2804.2809375
bwb_039.wav,end,0,1570.0999375
bwb_039.wav,end,1,2956.7015625
bwb_040.wav,start,0,1430.9454375
bwb_040.wav,start,1,2592.4133125
bwb_040.wav,end,0,1583.3660625
bwb_040.wav,end,1,2724.3986875
bwb_041.wav,start,0,1314.4248125
bwb_041.wav,start,1,2453.3258125
bwb_041.wav,end,0,1446.4100625
bwb_041.wav,end,1,2605.7464375
bwb_042.wav,start,0,1444.7380625
bwb_042.wav,start,1,3143.4403125
bwb_042.wav,end,0,1597.1586875
bwb_042.wav,end,1,3275.4255625
bwb_043.wav,start,0,1528.2515625
bwb_043.wav,start,1,2414.2843125
bwb_043.wav,end,0,1680.6721875
bwb_043.wav,end,1,2546.2696875
bwb_044.wav,start,0,1335.9758125
bwb_044.wav,start,1,2503.4548125
bwb_044.wav,end,0,1467.9610625
bwb_044.wav,end,1,2655.8754375
bwb_045.wav,start,0,1401.6359375
bwb_045.wav,start,1,3088.9488125
bwb_045.wav,end,0,1554.0566875
bwb_045.wav,end,1,3220.9341875
bwb_046.wav,start,0,535.7551875
bwb_046.wav,start,1,1318.5520625
bwb_046.wav,end,0,688.1758125
bwb_046.wav,end,1,1450.5374375
bwb_047.wav,start,0,775.7799375
bwb_047.wav,start,1,1976.0425625
bwb_047.wav,end,0,907.7651875
bwb_047.wav,end,1,2128.4631875
bwb_048.wav,start,0,1123.9138125
bwb_048.wav,start,1,2626.7004375
bwb_048.wav,end,0,1255.8990625
bwb_048.wav,end,1,2779.1210625
bwb_049.wav,start,0,986.2368125
bwb_049.wav,start,1,1955.3129375
bwb_049.wav,end,0,1138.6574375
bwb_049.wav,end,1,2087.2983125
bwb_050.wav,start,0,1194.3804375
bwb_050.wav,start,1,2458.5096875
bwb_050.wav,end,0,1346.8010625
bwb_050.wav,end,1,2590.4949375
bwb_051.wav,start,0,1117.9055625
bwb_051.wav,start,1,2322.0343125
bwb_051.wav,end,0,1249.8909375
bwb_051.wav,end,1,2474.4549375
bwb_052.wav,start,0,1099.2280625
bwb_052.wav,start,1,2518.6580625
bwb_052.wav,end,0,1231.2133125
bwb_052.wav,end,1,2671.0786875
bwb_053.wav,start,0,1321.4661875
bwb_053.wav,start,1,2385.5235625
bwb_053.wav,end,0,1473.8868125
bwb_053.wav,end,1,2517.5089375
bwb_054.wav,start,0,1191.2051875
bwb_054.wav,start,1,2548.6726875
bwb_054.wav,end,0,1323.1905625
bwb_054.wav,end,1,2701.0933125
bwb_055.wav,start,0,1191.7015625
bwb_055.wav,start,1,2762.5371875
bwb_055.wav,end,0,1323.6868125
bwb_055.wav,end,1,2914.9578125
bwb_056.wav,start,0,1311.8531875
bwb_056.wav,start,1,2333.2264375
bwb_056.wav,end,0,1464.2738125
bwb_056.wav,end,1,2465.2116875
bwb_057.wav,start,0,1745.3145625
bwb_057.wav,start,1,2962.7135625
bwb_057.wav,end,0,1877.2999375
bwb_057.wav,end,1,3115.1341875
bwb_058.wav,start,0,1549.4368125
bwb_058.wav,start,1,2619.5023125
bwb_058.wav,end,0,1701.8574375
bwb_058.wav,end,1,2751.4876875
bwb_059.wav,start,0,1597.0580625
bwb_059.wav,start,1,2536.6158125
bwb_059.wav,end,0,1749.4786875
bwb_059.wav,end,1,2668.6010625
bwb_060.wav,start,0,1850.1439375
bwb_060.wav,start,1,3148.1306875
bwb_060.wav,end,0,1982.1293125
bwb_060.wav,end,1,3300.5513125
bwb_061.wav,start,0,1336.4604375
bwb_061.wav,start,1,2842.2223125
bwb_061.wav,end,0,1488.8810625
bwb_061.wav,end,1,2974.2076875
bwb_062.wav,start,0,1736.1339375
bwb_062.wav,start,1,2489.3864375
bwb_062.wav,end,0,1888.5545625
bwb_062.wav,end,1,2621.3716875
bwb_063.wav,start,0,1353.5300625
bwb_063.wav,start,1,2720.8980625
bwb_063.wav,end,0,1485.5154375
bwb_063.wav,end,1,2873.3186875
bwb_064.wav,start,0,1309.5920625
bwb_064.wav,start,1,2689.8645625
bwb_064.wav,end,0,1441.5774375
bwb_064.wav,end,1,2842.2851875
bwb_065.wav,start,0,1424.8704375
bwb_065.wav,start,1,2453.1168125
bwb_065.wav,end,0,1556.8558125
bwb_065.wav,end,1,2605.5374375
bwb_066.wav,start,0,1382.8278125
bwb_066.wav,start,1,2562.9733125
bwb_066.wav,end,0,1535.2484375
bwb_066.wav,end,1,2694.9586875
bwb_067.wav,start,0,1014.5535625
bwb_067.wav,start,1,2565.9513125
bwb_067.wav,end,0,1166.9741875
bwb_067.wav,end,1,2697.9366875
bwb_068.wav,start,0,1792.7674375
bwb_068.wav,start,1,3257.3603125
bwb_068.wav,end,0,1945.1880625
bwb_068.wav,end,1,3389.3455625
bwb_069.wav,start,0,1433.7781875
bwb_069.wav,start,1,2752.6890625
bwb_069.wav,end,0,1565.7635625
bwb_069.wav,end,1,2905.1096875
bwb_070.wav,start,0,1233.9298125
bwb_070.wav,start,1,2959.0158125
bwb_070.wav,end,0,1386.3505625
bwb_070.wav,end,1,3091.0010625
bwb_071.wav,start,0,1669.2081875
bwb_071.wav,start,1,2313.3994375
bwb_071.wav,end,0,1821.6289375
bwb_071.wav,end,1,2445.3848125
bwb_072.wav,start,0,1414.3838125
bwb_072.wav,start,1,2988.2990625
bwb_072.wav,end,0,1566.8044375
bwb_072.wav,end,1,3120.2844375
bwb_073.wav,start,0,1427.8368125
bwb_073.wav,start,1,2654.9243125
bwb_073.wav,end,0,1580.2574375
bwb_073.wav,end,1,2786.9096875
bwb_074.wav,start,0,1388.0261875
bwb_074.wav,start,1,2841.8565625
bwb_074.wav,end,0,1540.4468125
bwb_074.wav,end,1,2973.8419375
bwb_075.wav,start,0,1223.8988125
bwb_075.wav,start,1,2280.6941875
bwb_075.wav,end,0,1376.3194375
bwb_075.wav,end,1,2412.6794375
bwb_076.wav,start,0,1436.0654375
bwb_076.wav,start,1,2480.9226875
bwb_076.wav,end,0,1588.4860625
bwb_076.wav,end,1,2612.9080625
bwb_077.wav,start,0,1448.6941875
bwb_077.wav,start,1,2515.4971875
bwb_077.wav,end,0,1580.6794375
bwb_077.wav,end,1,2667.9178125
bwb_078.wav,start,0,1225.6868125
bwb_078.wav,start,1,2927.6571875
bwb_078.wav,end,0,1357.6721875
bwb_078.wav,end,1,3080.0778125
bwb_079.wav,start,0,1131.9594375
bwb_079.wav,start,1,2185.0220625
bwb_079.wav,end,0,1263.9448125
bwb_079.wav,end,1,2337.4428125
bwb_080.wav,start,0,1162.7839375
bwb_080.wav,start,1,2822.5143125
bwb_080.wav,end,0,1294.7693125
bwb_080.wav,end,1,2974.9349375
bwb_081.wav,start,0,1353.7913125
bwb_081.wav,start,1,2540.4964375
bwb_081.wav,end,0,1485.7766875
bwb_081.wav,end,1,2692.9170625
bwb_082.wav,start,0,1369.8565625
bwb_082.wav,start,1,3091.8890625
bwb_082.wav,end,0,1501.8419375
bwb_082.wav,end,1,3244.3096875
bwb_083.wav,start,0,1594.4458125
bwb_083.wav,start,1,4103.8320625
bwb_083.wav,end,0,1746.8664375
bwb_083.wav,end,1,4235.8174375
bwb_084.wav,start,0,2102.7480625
bwb_084.wav,start,1,4045.3845625
bwb_084.wav,end,0,2259.8373125
bwb_084.wav,end,1,4197.8051875
bwb_085.wav,start,0,2078.3903125
bwb_085.wav,start,1,4456.7725625
bwb_085.wav,end,0,2230.8109375
bwb_085.wav,end,1,4588.7578125
bwb_086.wav,start,0,1472.9096875
bwb_086.wav,start,1,2764.6793125
bwb_086.wav,end,0,1604.8949375
bwb_086.wav,end,1,2917.0999375
bwb_087.wav,start,0,1085.9984375
bwb_087.wav,start,1,2822.2909375
bwb_087.wav,end,0,1238.4190625
bwb_087.wav,end,1,2954.2761875
bwb_088.wav,start,0,1233.7993125
bwb_088.wav,start,1,2617.4909375
bwb_088.wav,end,0,1386.2199375
bwb_088.wav,end,1,2749.4761875
bwb_089.wav,start,0,1411.5219375
bwb_089.wav,start,1,2359.6768125
bwb_089.wav,end,0,1543.5071875
bwb_089.wav,end,1,2512.0974375
bwb_090.wav,start,0,1298.5945625
bwb_090.wav,start,1,2325.5870625
bwb_090.wav,end,0,1430.5799375
bwb_090.wav,end,1,2478.0076875
bwb_091.wav,start,0,931.2490625
bwb_091.wav,start,1,2448.4003125
bwb_091.wav,end,0,1083.6696875
bwb_091.wav,end,1,2580.3855625
bwb_092.wav,start,0,1232.8588125
bwb_092.wav,start,1,2389.0500625
bwb_092.wav,end,0,1385.2794375
bwb_092.wav,end,1,2521.0354375
bwb_093.wav,start,0,1351.8059375
bwb_093.wav,start,1,2473.1526875
bwb_093.wav,end,0,1483.7913125
bwb_093.wav,end,1,2625.5733125
bwb_094.wav,start,0,1388.3513125
bwb_094.wav,start,1,2777.8566875
bwb_094.wav,end,0,1520.3366875
bwb_094.wav,end,1,2934.9459375
bwb_095.wav,start,0,1390.3105625
bwb_095.wav,start,1,2633.8058125
bwb_095.wav,end,0,1526.5758125
bwb_095.wav,end,1,2786.2264375
bwb_096.wav,start,0,1163.2930625
bwb_096.wav,start,1,2827.4893125
bwb_096.wav,end,0,1328.0784375
bwb_096.wav,end,1,2968.5945625
bwb_097.wav,start,0,1617.5496875
bwb_097.wav,start,1,2936.9945625
bwb_097.wav,end,0,1755.7860625
bwb_097.wav,end,1,3087.5594375
bwb_098.wav,start,0,1210.3360625
bwb_098.wav,start,1,2443.5900625
bwb_098.wav,end,0,1388.7441875
bwb_098.wav,end,1,2558.3270625
bwb_099.wav,start,0,1467.5545625
bwb_099.wav,start,1,2788.2794375
bwb_099.wav,end,0,1584.0284375
bwb_099.wav,end,1,2982.2584375
